fua_code,fua_name,Year,kernel_mean
HU007L2,GyÃµr,2009,39.401383095595236
HU008L2,KecskemÃ©t,2009,36.35540373915815
HU009L2,SzÃ©kesfehÃ©rvÃ¡r,2009,38.041133605569186
HU010L1,Szombathely,2009,42.80483834067749
HU011L1,Szolnok,2009,13.08988760421414
HU012L1,TatabÃ¡nya,2009,57.569548827598005
HU013L1,VeszprÃ©m,2009,59.82995732257932
HU014L1,BÃ©kÃ©scsaba,2009,22.692588191085918
HU015L1,KaposvÃ¡r,2009,42.881328211378325
HU016L1,Eger,2009,57.944298200362255
HU017L1,DunaÃºjvÃ¡ros,2009,23.97689786357049
HU018L1,Zalaegerszeg,2009,58.626872252789184
HU019L1,Sopron,2009,43.65183666863887
IE001L1,Dublin,2009,60.41417037678113
IE002L1,Cork,2009,63.51092925508708
IE003L1,Limerick,2009,75.4110848553723
IE004L1,Galway,2009,71.65610899556044
IE005L1,Waterford,2009,64.35174158582349
IT001L3,Roma,2009,58.08767229779414
IT002L3,Milano,2009,56.021340606167044
IT003L3,Napoli,2009,49.71793004796542
IT004L2,Torino,2009,57.953009044530965
IT005L3,Palermo,2009,44.7086910219353
IT006L3,Genova,2009,79.4665588114205
IT007L3,Firenze,2009,62.22215298020474
IT008L3,Bari,2009,38.042579273125035
IT009L1,Bologna,2009,43.26339980026862
IT010L2,Catania,2009,52.58416221716767
IT011L2,Venezia,2009,31.79673570264968
IT012L3,Verona,2009,53.32565685057917
IT013L3,Cremona,2009,52.34629539674891
IT014L3,Trento,2009,77.88647326329296
IT015L1,Trieste,2009,67.12212972151286
IT016L3,Perugia,2009,42.85493312636006
IT017L3,Ancona,2009,22.8017121591187
IT019L2,Pescara,2009,34.130670897344615
IT020L3,Campobasso,2009,56.045921156773595
IT021L2,Caserta,2009,55.5389304366971
IT022L2,Taranto,2009,45.05705664191506
IT023L2,Potenza,2009,60.85870401511412
IT024L3,Catanzaro,2009,67.33672499735292
IT025L3,Reggio di Calabria,2009,58.279163286916
IT026L3,Sassari,2009,44.80403581295314
IT027L2,Cagliari,2009,42.24394566195931
IT028L3,Padova,2009,32.52061182097548
IT029L3,Brescia,2009,59.0647949507899
IT030L3,Modena,2009,40.25676212605548
IT031L3,Foggia,2009,29.402984061610262
IT032L3,Salerno,2009,70.73450526162081
IT033L2,Piacenza,2009,38.89723626881912
IT034L1,Bolzano,2009,80.83325532448754
IT035L2,Udine,2009,57.19101974734373
IT036L2,La Spezia,2009,73.0860706024187
IT037L1,Lecce,2009,44.483004987596466
IT038L1,Barletta,2009,50.10777322276131
IT039L2,Pesaro,2009,33.405816261469276
IT040L2,Como,2009,74.02331308321192
IT041L2,Pisa,2009,43.46560243091676
IT042L1,Treviso,2009,37.66065385713295
IT043L2,Varese,2009,75.62463425294116
IT045L2,Asti,2009,60.32635822940778
IT046L2,Pavia,2009,55.65924227038961
IT047L1,Massa,2009,54.14901322404195
IT048L2,Cosenza,2009,76.80068130978782
IT052L1,Savona,2009,78.02655945472094
IT054L1,Matera,2009,31.07395687849852
IT056L1,Acireale,2009,71.85319577304377
IT057L2,Avellino,2009,77.43714002915051
IT058L2,Pordenone,2009,41.56174329647121
IT060L1,Lecco,2009,80.9020314636276
IT061L0,Altamura,2009,31.00374534940535
IT064L1,Battipaglia,2009,31.00445698909262
IT065L0,Bisceglie,2009,42.23144486829021
IT066L1,Carpi,2009,38.59104880765193
IT067L0,Cerignola,2009,43.53160541680829
IT068L1,Gallarate,2009,56.513293850558036
IT069L1,Gela,2009,27.172417904290132
IT073L1,Sassuolo,2009,52.03586911457235
IT501L2,Messina,2009,77.02613106987936
IT502L2,Prato,2009,60.3430854572317
IT503L3,Parma,2009,50.62885383858951
IT504L3,Livorno,2009,46.99540648851473
IT505L3,Reggio nell'Emilia,2009,55.174295876179926
IT506L2,Ravenna,2009,29.13080505955768
IT507L2,Ferrara,2009,27.59754174919259
IT508L3,Rimini,2009,30.90934151295468
IT509L3,Siracusa,2009,58.91400744952428
IT511L2,Bergamo,2009,59.97507982684767
IT512L3,ForlÃ¬,2009,52.964994607139936
IT513L3,Latina,2009,53.435607599804335
IT514L2,Vicenza,2009,48.10345657460068
IT515L2,Terni,2009,62.0627760107893
IT516L2,Novara,2009,48.44674655710665
IT518L1,Alessandria,2009,43.82050051943309
IT519L1,Arezzo,2009,56.016546332377295
IT520L1,Grosseto,2009,42.63169615259564
IT521L1,Brindisi,2009,44.64616150954071
IT522L1,Trapani,2009,33.69815606325964
IT523L1,Ragusa,2009,48.11805047555271
IT524L0,Andria,2009,43.57258830129526
IT525L0,Trani,2009,38.66445041154422
IT526L1,L'Aquila,2009,61.260692890432956
LT001L1,Vilnius,2009,59.60953829207347
LT002L1,Kaunas,2009,49.74192594440013
LT003L1,PanevÄÅ¾ys,2009,46.59233386220895
LT004L0,Alytus,2009,40.52872923347254
LT501L0,KlaipÄda,2009,33.18059473021379
LT502L0,Å iauliai,2009,35.2069901511555
LU001L1,Luxembourg,2009,78.55170348727898
LV001L1,RÄ«ga,2009,64.60208156307864
LV002L2,LiepÄja,2009,56.73109974695656
LV003L1,Jelgava,2009,49.603080620319616
LV501L1,Daugavpils,2009,58.2854950895375
ME001L1,Podgorica,2009,54.953383803471866
MK001L1,Skopje,2009,52.33297885516157
MK003L1,Bitola,2009,64.440053888712
MK004L1,Tetovo,2009,72.40569435214704
MK005L1,Prilep,2009,52.75853864324769
MT001L1,Valletta,2009,62.79541542809206
NL001L3,s' Gravenhage,2009,57.570890211539236
NL002L3,Amsterdam,2009,68.42359826850353
NL003L3,Rotterdam,2009,60.22470172008666
NL004L3,Utrecht,2009,71.54610444662646
NL005L3,Eindhoven,2009,76.66613894676854
NL006L3,Tilburg,2009,76.68686706235735
NL007L3,Groningen,2009,69.7035558166019
NL008L3,Enschede,2009,71.60753608042869
NL009L3,Arnhem,2009,70.38802486714198
NL010L3,Heerlen,2009,71.28846973955699
NL012L3,Breda,2009,67.54912747576888
NL013L3,Nijmegen,2009,66.08199268629212
NL014L3,Apeldoorn,2009,84.11177607297684
NL015L3,Leeuwarden,2009,82.09355322210904
NL016L3,Sittard-Geleen,2009,62.955250392140236
NL020L3,Roosendaal,2009,63.592857079864295
NL026L0,Alphen aan den Rijn,2009,74.6414257270649
NL028L3,Bergen op Zoom,2009,59.44860094538522
NL030L0,Gouda,2009,59.57027905592792
NL032L3,MiddelburgÂ Â Â Â Â Â ,2009,51.002860328690694
NL503L3,s-Hertogenbosch,2009,69.93443196177395
NL504L3,Amersfoort,2009,70.08296110494754
NL505L3,Maastricht,2009,69.89077651212509
NL507L3,Leiden,2009,56.90570731825302
NL511L3,Zwolle,2009,79.77366239581674
NL512L3,Ede,2009,75.50421579018473
NL513L3,Deventer,2009,78.10924514534173
NL514L3,Alkmaar,2009,69.57631526669898
NL515L3,Venlo,2009,69.92156031052048
NL519L3,Almelo,2009,73.868722600437
NL520L3,Lelystad,2009,73.48623805273964
NL521L3,Oss,2009,75.57390593753807
NL522L3,Assen,2009,70.11703558952998
NL524L3,Veenendaal,2009,70.01650042448031
NL529L3,Soest,2009,70.9399510096953
NO001L1,Oslo,2009,77.63311087728502
NO002L1,Bergen,2009,58.3172362879307
NO003L1,Trondheim,2009,74.70102299908118
NO004L1,Stavanger,2009,67.03933293407947
NO005L1,Kristiansand,2009,83.6163964053987
PL001L2,Warszawa,2009,66.7071216923178
PL002L2,ÅÃ³dÅº,2009,47.3425547141458
PL003L2,KrakÃ³w,2009,46.93499778946777
PL004L2,WrocÅaw,2009,48.0053199237433
PL005L2,PoznaÅ,2009,60.79683382191371
PL006L2,GdaÅsk,2009,59.139027955795555
PL007L2,Szczecin,2009,61.35391473502625
PL008L2,Bydgoszcz,2009,55.45450543637119
PL009L2,Lublin,2009,28.937296476765418
PL010L2,Katowice,2009,62.805555427053505
PL011L2,BiaÅystok,2009,50.93173351709586
PL012L2,Kielce,2009,62.25130411828912
PL013L2,ToruÅ,2009,50.617738755287014
PL014L2,Olsztyn,2009,69.82706072483697
PL015L2,RzeszÃ³w,2009,48.37908761925412
PL016L2,Opole,2009,47.76710346173715
PL017L2,GorzÃ³w Wielkopolski,2009,67.62894715463015
PL018L2,Zielona GÃ³ra,2009,68.84356061455071
PL019L2,Jelenia GÃ³ra,2009,76.48091024783542
PL020L2,Nowy SÄcz,2009,79.31906963114427
PL021L2,SuwaÅki,2009,59.798856129391666
PL022L2,Konin,2009,43.26362192870644
PL024L2,CzÄstochowa,2009,68.55567514573383
PL025L2,Radom,2009,40.506967159686894
PL026L2,PÅock,2009,49.10093539682338
PL027L2,Kalisz,2009,40.49525461406372
PL028L2,Koszalin,2009,73.54489746064444
PL029L1,SÅupsk,2009,71.00142008496915
PL030L1,JastrzÄbie-ZdrÃ³j,2009,49.27215267718218
PL031L1,Siedlce,2009,45.69162992402187
PL032L1,PiotrkÃ³w Trybunalski,2009,50.91739186921445
PL033L1,Lubin,2009,64.04423034798812
PL034L1,PiÅa,2009,60.92371866705293
PL035L1,InowrocÅaw,2009,48.26748505911472
PL036L1,Ostrowiec ÅwiÄtokrzyski,2009,53.06347408521342
PL037L1,Gniezno,2009,51.5817200248413
PL038L1,Stargard SzczeciÅski,2009,50.007929338256695
PL039L1,OstrÃ³w Wielkopolski,2009,49.82028058029286
PL040L1,PrzemyÅl,2009,57.31653136314202
PL041L1,ZamoÅÄ,2009,33.165732963612356
PL042L1,CheÅm,2009,40.24762556934427
PL043L1,Pabianice,2009,55.53038339346179
PL044L1,GÅogÃ³w,2009,57.341839307000384
PL045L1,Stalowa Wola,2009,48.74933710757564
PL046L1,TomaszÃ³w Mazowiecki,2009,53.081277451582956
PL047L1,ÅomÅ¼a,2009,45.3220051605767
PL048L1,Leszno,2009,59.767281729641866
PL049L1,Åwidnica,2009,51.156995327645035
PL051L1,Tczew,2009,47.77152603343076
PL052L1,EÅk,2009,61.73302771117093
PL506L2,Bielsko-BiaÅa,2009,68.39245436904747
PL508L1,Rybnik,2009,61.96545286081402
PL511L2,WaÅbrzych,2009,79.25841508913547
PL512L2,ElblÄg,2009,61.01274410626889
PL513L2,WÅocÅawek,2009,60.703634970584076
PL514L2,TarnÃ³w,2009,54.84230970895493
PL516L2,Legnica,2009,50.17214570141868
PL517L2,GrudziÄdz,2009,53.1267427823188
PT001L3,Lisboa,2009,44.48005026112535
PT002L2,Porto,2009,51.59221618102685
PT003L1,Braga,2009,74.98411481801966
PT005L2,Coimbra,2009,68.15487284236173
PT008L2,Aveiro,2009,53.205468756389486
PT009L1,Faro,2009,47.36865355217621
PT014L1,Viseu,2009,63.632330084684085
PT016L0,Viana do Castelo,2009,72.12838873768351
PT019L0,PÃ³voa de Varzim,2009,57.0838560716877
PT505L1,GuimarÃ£es,2009,69.1214425428326
RO001L1,BucureÅti,2009,48.05121781695481
RO002L1,Cluj-Napoca,2009,50.24328076186498
RO003L1,TimiÅoara,2009,20.05431203625857
RO004L1,Craiova,2009,35.76040563731195
RO005L1,BrÄila,2009,26.72940258664649
RO006L1,Oradea,2009,24.01184693737336
RO007L1,BacÄu,2009,34.94329940391644
RO008L1,Arad,2009,11.09565948439941
RO009L1,Sibiu,2009,57.287289731999195
RO010L1,TÃ¢rgu MureÅ,2009,42.20031633664596
RO011L1,Piatra NeamÅ£,2009,34.28508403438824
RO012L1,CÇlÇraÅi,2009,11.190564870773361
RO013L1,Giurgiu,2009,32.062683233496195
RO014L1,Alba Iulia,2009,38.35083533263409
RO015L1,FocÅani,2009,22.167121112623338
RO016L1,TÃ¢rgu Jiu,2009,57.69276339460049
RO017L1,Tulcea,2009,29.777953270481838
RO018L1,TÃ¢rgoviÅte,2009,37.52848243508181
RO019L1,Slatina,2009,22.2783221978093
RO020L1,BÃ¢rlad,2009,14.094472816238751
RO021L1,Roman,2009,10.061155529391739
RO022L1,BistriÅ£a,2009,72.91866420614113
RO501L1,Constanta,2009,14.633423406776641
RO502L1,Iasi,2009,25.98063575715046
RO503L1,Galati,2009,16.07177389826294
RO504L1,Brasov,2009,69.27117196421747
RO505L1,Ploiesti,2009,29.226567621347833
RO506L1,Pitesti,2009,41.78204901882344
RO507L1,Baia Mare,2009,77.13436646294845
RO508L1,Buzau,2009,26.07897131179879
RO509L1,Satu Mare,2009,33.96525546741405
RO510L1,Botosani,2009,30.575895379289182
RO511L1,Ramnicu Valcea,2009,62.54972242214547
RO512L1,Suceava,2009,48.21905707506886
RO513L1,Drobeta-Turnu Severin,2009,61.70386138812825
RS001L1,Beograd,2009,53.949182699595944
RS002L1,Novi Sad,2009,28.62381547402726
RS003L1,NiÅ¡,2009,60.48767381152375
RS004L1,Kragujevac,2009,51.30069022003979
RS005L1,Subotica,2009,12.14547166732559
RS006L1,Novi Pazar,2009,67.75601269300344
RS008L1,Zrenjanin,2009,21.7736333358329
RS009L1,Kraljevo,2009,72.00192905743965
RS011L0,ÄaÄak,2009,56.16021306996264
RS012L1,KruÅ¡evac,2009,60.409286333407955
RS013L1,Leskovac,2009,67.19866924341058
RS014L1,Valjevo,2009,67.86752635549213
RS015L1,Vranje,2009,74.13951759156157
RS016L1,Smederevo,2009,37.19975840119496
SE001L1,Stockholm,2009,74.23377463539606
SE002L1,GÃ¶teborg,2009,79.38830008107202
SE003L1,MalmÃ¶,2009,51.06398518898022
SE004L1,JÃ¶nkÃ¶ping,2009,74.66928723563552
SE006L1,Uppsala,2009,79.0939352699639
SE007L1,LinkÃ¶ping,2009,72.0191493459464
SE008L1,Ãrebro,2009,72.10609698053528
SE501L1,VÃ¤sterÃ¥s,2009,71.18720379951938
SE502L1,NorrkÃ¶ping,2009,73.54262537861905
SE503L1,Helsingborg,2009,53.91985082136262
SE505L1,BorÃ¥s,2009,78.56965251565782
SI001L2,Ljubljana,2009,74.81787221454664
SI002L1,Maribor,2009,59.88639971875733
SK001L1,Bratislava,2009,58.05891629808934
SK002L1,KoÅ¡ice,2009,55.169004401029774
SK003L1,BanskÃ¡ Bystrica,2009,80.55722809647071
SK004L1,Nitra,2009,27.1204879682542
SK005L1,PreÅ¡ov,2009,65.89239741917586
SK006L1,Å½ilina,2009,68.01209410915976
SK007L1,Trnava,2009,30.45392082804571
SK008L1,TrenÄÃ­n,2009,70.26977359332356
UK001L3,London,2009,34.478739044639276
UK002L3,West Midlands urban area,2009,55.66237971643508
UK003L2,Leeds,2009,69.13135537933202
UK004L1,Glasgow,2009,57.988838604939595
UK006L3,Liverpool,2009,64.60005214156143
UK007L1,Edinburgh,2009,67.56579046861671
UK008L3,Greater Manchester,2009,67.9405262688956
UK009L1,Cardiff,2009,68.69478170520271
UK010L3,Sheffield,2009,70.60814316994967
UK011L2,Bristol,2009,64.48168597098983
UK012L2,Belfast,2009,71.70735627208327
UK013L2,Newcastle upon Tyne,2009,72.127142654025
UK014L1,Leicester,2009,57.56742663870894
UK016L1,Aberdeen,2009,65.47382811894023
UK017L2,Cambridge,2009,25.76245711141279
UK018L3,Exeter,2009,68.87552431979668
UK019L3,Lincoln,2009,42.55254989926574
UK023L1,Portsmouth,2009,35.709701054917296
UK024L1,Worcester,2009,60.03100796279437
UK025L3,Coventry,2009,48.10208431073285
UK026L1,Kingston upon Hull,2009,64.67858710804492
UK027L1,Stoke-on-Trent,2009,75.7528564853852
UK029L1,Nottingham,2009,55.17325300374378
UK033L1,Guildford,2009,70.14311336341876
UK050L1,Burnley,2009,77.30928727848472
UK056L1,Hastings,2009,61.313790630967965
UK515L1,Brighton and Hove,2009,49.99087619261176
UK516L1,Plymouth,2009,62.55554576203068
UK517L1,Swansea,2009,66.34337782502607
UK518L1,Derby,2009,63.71910367204144
UK520L2,Southampton,2009,49.133823745232256
UK528L1,Northampton,2009,53.95949000994457
UK539L1,Bournemouth,2009,46.49426638479166
UK546L1,Colchester,2009,37.790149114717494
UK550L0,Dundee City,2009,60.578944322821606
UK551L1,Falkirk,2009,58.10005014273153
UK552L0,Reading,2009,48.27102942702839
UK553L1,Blackpool,2009,73.15011252565851
UK557L1,Blackburn with Darwen,2009,82.24282931594342
UK558L1,Newport,2009,51.63489120153471
UK559L2,Middlesbrough,2009,59.55356717622943
UK560L1,Oxford,2009,57.9881296368696
UK562L2,Preston,2009,75.46878969545926
UK566L1,Norwich,2009,47.16486376993976
UK568L1,Cheshire West and Chester,2009,75.99858055548944
UK569L2,Ipswich,2009,28.98297695881389
UK571L1,Cheltenham,2009,67.12526488592452
XK001L1,Pristina,2009,49.29690960140929
XK002L1,Prizren,2009,32.51069120575775
XK003L1,MitrovicÃ«,2009,40.81059111098058
AL001L1,Tirana,2010,66.20453605122339
AL003L1,Elbasan,2010,61.733051613528126
AL004L1,ShkodÃ«r,2010,62.518800383572525
AL005L0,VlorÃ«,2010,52.584189809127615
AT001L3,Wien,2010,39.2924728880038
AT002L3,Graz,2010,68.66612158503426
AT003L3,Linz,2010,77.27539966242438
AT004L3,Salzburg,2010,84.9637369034223
AT005L3,Innsbruck,2010,67.90409548649797
AT006L2,Klagenfurt,2010,80.37194493610745
BA002L1,Banja Luka,2010,22.78830527370531
BE001L2,Bruxelles / Brussel,2010,51.20085446619033
BE002L2,Antwerpen,2010,66.44644322747982
BE003L2,Gent,2010,65.84850954914305
BE004L2,Charleroi,2010,59.156032112883096
BE005L2,LiÃ¨ge,2010,62.616739074246794
BE006L2,Brugge,2010,70.2046102579045
BE007L2,Namur,2010,53.703711816240016
BE008L1,Leuven,2010,66.0461240298581
BE009L1,Mons,2010,59.47975908786979
BE010L1,Kortrijk,2010,54.691572350165075
BE011L1,Oostende,2010,64.55047762603947
BG001L2,Sofia,2010,51.255571642428976
BG002L2,Plovdiv,2010,49.2076047157268
BG003L2,Varna,2010,59.56565352961173
BG004L2,Burgas,2010,57.47722636764434
BG005L1,Pleven,2010,26.07613059563504
BG006L2,Ruse,2010,24.63190088634714
BG007L2,Vidin,2010,21.88196910645446
BG008L2,Stara Zagora,2010,42.80361140346314
BG009L1,Sliven,2010,45.23531628406694
BG010L1,Dobrich,2010,37.62182726179366
BG011L1,Shumen,2010,43.03505392619132
BG013L1,Yambol,2010,35.99665613207005
BG014L1,Haskovo,2010,46.67525547446688
BG015L1,Pazardzhik,2010,42.38768400481129
BG016L1,Blagoevgrad,2010,59.557099141936476
BG017L1,Veliko Tarnovo,2010,63.37160482496449
BG018L1,Vratsa,2010,41.02223103333369
CH001L2,ZÃ¼rich,2010,69.60675349159227
CH002L2,GenÃ¨ve,2010,68.30409574578357
CH003L2,Basel,2010,70.18912978368076
CH004L2,Bern,2010,79.71759234665822
CH005L2,Lausanne,2010,72.23378969965052
CH006L1,Winterthur,2010,70.89714243323778
CH007L2,St. Gallen,2010,90.35650791116612
CH008L2,Luzern,2010,84.33663268989082
CH009L2,Lugano,2010,77.3791979548869
CH010L1,Biel/Bienne,2010,72.54215933475412
CY001L2,Lefkosia,2010,42.02390173125405
CY501L2,Lemesos,2010,44.38624050032997
CZ001L2,Praha,2010,55.987547139403695
CZ002L2,Brno,2010,51.84080505831212
CZ003L2,Ostrava,2010,61.84526820107514
CZ004L2,PlzeÅ,2010,60.17456514546723
CZ005L2,ÃstÃ­ nad Labem,2010,78.96082272029965
CZ006L2,Olomouc,2010,42.93295162254539
CZ007L2,Liberec,2010,80.5029447019695
CZ008L2,ÄeskÃ© BudÄjovice,2010,64.58013840828976
CZ009L2,Hradec KrÃ¡lovÃ©,2010,43.04564870599542
CZ010L2,Pardubice,2010,41.39887828206433
CZ011L2,ZlÃ­n,2010,60.89928448596339
CZ013L2,Karlovy Vary,2010,75.45691204272772
CZ014L2,Jihlava,2010,59.410349466565926
CZ016L2,Most,2010,60.29662275927047
CZ018L2,Chomutov-Jirkov,2010,57.277028675092645
DE001L1,Berlin,2010,59.821927127793785
DE002L1,Hamburg,2010,63.09687266781832
DE003L1,MÃ¼nchen,2010,59.88550333868776
DE004L1,KÃ¶ln,2010,62.388938014102855
DE005L1,Frankfurt am Main,2010,69.39087458187146
DE007L1,Stuttgart,2010,68.03268507528863
DE008L2,Leipzig,2010,57.498510288531016
DE009L2,Dresden,2010,63.817659905970835
DE011L1,DÃ¼sseldorf,2010,64.40254423203685
DE012L1,Bremen,2010,57.62780409231559
DE013L1,Hannover,2010,58.30432046861457
DE014L1,NÃ¼rnberg,2010,62.04944620901903
DE017L0,Bielefeld,2010,58.788953729297354
DE018L1,Halle an der Saale,2010,49.0835386746539
DE019L2,Magdeburg,2010,58.11464370463393
DE020L1,Wiesbaden,2010,73.83244993854642
DE021L1,GÃ¶ttingen,2010,67.98911065015528
DE025L1,Darmstadt,2010,69.61810552972119
DE026L1,Trier,2010,65.97901236205671
DE027L1,Freiburg im Breisgau,2010,75.0694605216319
DE028L1,Regensburg,2010,48.74214168304595
DE029L0,Frankfurt (Oder),2010,55.65790135346717
DE030L1,Weimar,2010,41.06004362476241
DE031L1,Schwerin,2010,60.73149423045328
DE032L1,Erfurt,2010,50.780447959801364
DE033L1,Augsburg,2010,58.2222998881978
DE034L1,Bonn,2010,75.10681189613958
DE035L1,Karlsruhe,2010,66.2569930661164
DE036L0,MÃ¶nchengladbach,2010,69.55509897631926
DE037L1,Mainz,2010,52.57375306320058
DE038L1,Ruhrgebiet,2010,61.36732257875096
DE039L1,Kiel,2010,60.94187943363205
DE040L1,SaarbrÃ¼cken,2010,66.17664552665904
DE042L1,Koblenz,2010,59.61702448012296
DE043L2,Rostock,2010,58.98571158880435
DE044L1,Kaiserslautern,2010,76.86241681729045
DE045L1,Iserlohn,2010,75.5923938620901
DE048L1,Wilhelmshaven,2010,67.85022944429416
DE050L1,TÃ¼bingen,2010,71.42958151179938
DE051L1,Villingen-Schwenningen,2010,77.49566771365515
DE052L1,Flensburg,2010,67.15633818178546
DE053L1,Marburg,2010,65.29634629549874
DE054L1,Konstanz,2010,64.48195065548416
DE055L0,NeumÃ¼nster,2010,49.8530320459364
DE056L0,Brandenburg an der Havel,2010,51.057420079671786
DE057L1,GieÃen,2010,62.54687984156071
DE058L1,LÃ¼neburg,2010,47.39447991673323
DE059L1,Bayreuth,2010,61.799434312389835
DE060L1,Celle,2010,58.162663396184946
DE061L1,Aschaffenburg,2010,74.55145202454835
DE062L1,Bamberg,2010,57.736642994875154
DE063L1,Plauen,2010,61.95600979819352
DE064L1,Neubrandenburg,2010,54.949136262917364
DE065L1,Fulda,2010,72.45978307358497
DE066L1,Kempten (AllgÃ¤u),2010,76.13324751373656
DE067L1,Landshut,2010,47.49483195145981
DE069L1,Rosenheim,2010,79.39944106123106
DE071L1,Stralsund,2010,56.83852722901067
DE072L1,Friedrichshafen,2010,78.13860191292834
DE073L1,Offenburg,2010,78.14609162072973
DE074L1,GÃ¶rlitz,2010,65.64596156778731
DE077L1,Schweinfurt,2010,61.78411412810739
DE078L1,Greifswald,2010,63.378254978240776
DE079L1,Wetzlar,2010,67.92619474069713
DE081L1,Passau,2010,70.60720726713906
DE082L0,Dessau-RoÃlau,2010,54.844863805424104
DE083L1,Braunschweig-Salzgitter-Wolfsburg,2010,56.92177019445762
DE084L1,Mannheim-Ludwigshafen,2010,59.11858662225564
DE504L1,MÃ¼nster,2010,62.94671212923358
DE505L0,Chemnitz,2010,50.9055314033674
DE507L1,Aachen,2010,77.07954892888255
DE508L0,Krefeld,2010,64.82765763193454
DE510L1,LÃ¼beck,2010,58.97974854533716
DE513L1,Kassel,2010,64.39932784267624
DE516L0,Solingen,2010,74.11600687544731
DE517L1,OsnabrÃ¼ck,2010,56.55840702666595
DE520L1,Oldenburg (Oldenburg),2010,63.140687397509886
DE522L1,Heidelberg,2010,65.1713647887045
DE523L1,Paderborn,2010,67.43489168838751
DE524L2,WÃ¼rzburg,2010,57.353100811445856
DE527L1,Bremerhaven,2010,59.784823536251096
DE529L1,Heilbronn,2010,60.48336680077788
DE530L0,Remscheid,2010,72.1930979860127
DE532L1,Ulm,2010,69.75210126308589
DE533L1,Pforzheim,2010,75.39418754081954
DE534L1,Ingolstadt,2010,56.433000292024296
DE535L1,Gera,2010,48.253253252283926
DE537L1,Reutlingen,2010,78.95406837621744
DE539L1,Cottbus,2010,62.800787687378886
DE540L2,Siegen,2010,79.20956357789811
DE542L1,Hildesheim,2010,63.55151117375698
DE544L1,Zwickau,2010,52.33820313244802
DE546L0,Wuppertal,2010,70.08268780074145
DE547L2,Jena,2010,54.65345774500271
DE548L1,DÃ¼ren,2010,64.74449593047899
DE549L1,Bocholt,2010,67.15778947164073
DK001L2,KÃ¸benhavn,2010,60.69661606720377
DK002L3,Ãrhus,2010,57.54803299045441
DK003L2,Odense,2010,54.69712883932117
DK004L3,Aalborg,2010,58.32517367415302
EE001L1,Tallinn,2010,71.06222289515797
EE002L1,Tartu,2010,57.82610948310239
EE003L0,Narva,2010,39.62196490933529
EL001L1,Athina,2010,55.956740126620794
EL002L1,Thessaloniki,2010,42.04756239117375
EL003L1,Patra,2010,51.25394993808744
EL004L1,Irakleio,2010,55.04116349083744
EL005L1,Larisa,2010,32.379779481048196
EL006L1,Volos,2010,47.51955353833085
EL007L1,Ioannina,2010,69.91243047406999
EL008L1,Kavala,2010,62.52801022212018
EL009L1,Kalamata,2010,63.00801467827718
ES001L3,Madrid,2010,47.43081647597529
ES002L2,Barcelona,2010,53.482326868656905
ES003L3,Valencia,2010,55.391643718126225
ES004L3,Sevilla,2010,45.88390208793979
ES005L2,Zaragoza,2010,20.1421348679034
ES006L2,MÃ¡laga,2010,51.34991365411271
ES007L2,Murcia,2010,44.88406795721176
ES009L2,Valladolid,2010,25.195414092441393
ES010L2,Palma de Mallorca,2010,63.30829910927391
ES011L2,Santiago de Compostela,2010,66.00484887623404
ES012L2,Vitoria/Gasteiz,2010,61.676415553561
ES013L2,Oviedo,2010,74.79370429660756
ES014L3,Pamplona/IruÃ±a,2010,58.82016298342874
ES015L2,Santander,2010,68.93802130152554
ES016L2,Toledo,2010,31.401189915721112
ES017L2,Badajoz,2010,49.01601982934275
ES018L2,LogroÃ±o,2010,26.18564230738485
ES019L3,Bilbao,2010,75.4187944874306
ES020L2,CÃ³rdoba,2010,48.08103424236283
ES021L2,Alicante/Alacant,2010,24.315413429359538
ES022L2,Vigo,2010,66.3406742869119
ES023L2,GijÃ³n,2010,71.51087788017537
ES026L2,CoruÃ±a (A),2010,64.72014223123945
ES028L1,Reus,2010,39.12095590986252
ES031L1,Lugo,2010,79.49220758079043
ES033L1,Girona,2010,70.87851664475919
ES034L1,CÃ¡ceres,2010,58.57032257424951
ES035L1,Torrevieja,2010,25.50073458121715
ES039L1,AvilÃ©s,2010,68.00553058978376
ES040L1,Talavera de la Reina,2010,62.462687264711
ES041L1,Palencia,2010,27.59216962011536
ES043L1,Ferrol,2010,63.90478436712551
ES044L1,Pontevedra,2010,67.99607075049545
ES046L1,Gandia,2010,75.3102353398698
ES048L1,Guadalajara,2010,38.67163492690653
ES050L1,Manresa,2010,56.62605188268518
ES053L1,Ciudad Real,2010,37.20184245986785
ES054L1,Benidorm,2010,44.601245292662114
ES057L1,Ponferrada,2010,74.48929933271621
ES059L1,Zamora,2010,26.505339026893086
ES070L1,Irun,2010,58.265425003511986
ES501L3,Granada,2010,41.51649853920081
ES505L1,Elche/Elx,2010,30.0275051047893
ES506L1,Cartagena,2010,47.39344724066241
ES508L1,Jerez de la Frontera,2010,49.470178086301246
ES510L1,Donostia-San SebastiÃ¡n,2010,62.79400154677476
ES514L1,AlmerÃ­a,2010,15.644932118045741
ES515L1,Burgos,2010,40.94518535048014
ES516L1,Salamanca,2010,29.90353396563367
ES519L1,Albacete,2010,21.41150644045399
ES520L1,CastellÃ³n/CastellÃ³,2010,61.083262896030355
ES521L1,Huelva,2010,50.215191680767525
ES522L1,CÃ¡diz,2010,38.54795327433324
ES523L1,LeÃ³n,2010,52.45040760822579
ES525L1,Tarragona,2010,34.53708310170557
