fua_code,Year,Gini
RO005L1,2005,0.57457
RO005L1,2006,0.50501
RO005L1,2007,0.58505
RO005L1,2008,0.47217
RO005L1,2009,0.52407
RO005L1,2010,0.52034
RO005L1,2011,0.50207
RO005L1,2014,0.42545
RO005L1,2015,0.42653
RO005L1,2016,0.40714
RO005L1,2017,0.44077
RO005L1,2018,0.40229
RO005L1,2019,0.4696
RO005L1,2020,0.45734
RO006L1,2000,0.49952
RO006L1,2001,0.49207
RO006L1,2002,0.72937
RO006L1,2003,0.6367
RO006L1,2004,0.46113
RO006L1,2005,0.50808
RO006L1,2006,0.50006
RO006L1,2007,0.54143
RO006L1,2008,0.50543
RO006L1,2009,0.57244
RO006L1,2010,0.51694
RO006L1,2011,0.63068
RO006L1,2014,0.45046
RO006L1,2015,0.51554
RO006L1,2016,0.4433
RO006L1,2017,0.47774
RO006L1,2018,0.45791
RO006L1,2019,0.5275
RO006L1,2020,0.4247
RO007L1,2000,0.39807
RO007L1,2001,0.44967
RO007L1,2002,0.72653
RO007L1,2003,0.38386
RO007L1,2004,0.46747
RO007L1,2005,0.60648
RO007L1,2006,0.42221
RO007L1,2007,0.5579
RO007L1,2008,0.41684
RO007L1,2009,0.52179
RO007L1,2010,0.49587
RO007L1,2011,0.45447
RO007L1,2014,0.35715
RO007L1,2015,0.37253
RO007L1,2016,0.39442
RO007L1,2017,0.36381
RO007L1,2018,0.35763
RO007L1,2019,0.36326
RO007L1,2020,0.4636
RO008L1,2000,0.59543
RO008L1,2001,0.50198
RO008L1,2002,0.63077
RO008L1,2003,0.58016
RO008L1,2004,0.53087
RO008L1,2005,0.64378
RO008L1,2006,0.42636
RO008L1,2007,0.46949
RO008L1,2008,0.42187
RO008L1,2009,0.56159
RO008L1,2010,0.45834
RO008L1,2011,0.56997
RO008L1,2014,0.4258
RO008L1,2015,0.45229
RO008L1,2016,0.39428
RO008L1,2017,0.44683
RO008L1,2018,0.37911
RO008L1,2019,0.3859
RO008L1,2020,0.44822
RO009L1,2000,0.70354
RO009L1,2001,0.57509
RO009L1,2002,0.58029
RO009L1,2003,0.61361
RO009L1,2004,0.59624
RO009L1,2005,0.55111
RO009L1,2006,0.56945
RO009L1,2007,0.54791
RO009L1,2008,0.52817
RO009L1,2009,0.5882
RO009L1,2010,0.59877
RO009L1,2011,0.6727
RO009L1,2014,0.55054
RO009L1,2015,0.5453
RO009L1,2016,0.56425
RO009L1,2017,0.56863
RO009L1,2018,0.51678
RO009L1,2019,0.5467
RO009L1,2020,0.52486
RO010L1,2000,0.46727
RO010L1,2001,0.5404
RO010L1,2002,0.82763
RO010L1,2003,0.59401
RO010L1,2004,0.46073
RO010L1,2005,0.50378
RO010L1,2006,0.5233
RO010L1,2007,0.46758
RO010L1,2008,0.46801
RO010L1,2009,0.48965
RO010L1,2010,0.51944
RO010L1,2011,0.60168
RO010L1,2014,0.44444
RO010L1,2015,0.46538
RO010L1,2016,0.42823
RO010L1,2017,0.47642
RO010L1,2018,0.45209
RO010L1,2019,0.48644
RO010L1,2020,0.43171
RO011L1,2000,0.42223
RO011L1,2001,0.34335
RO011L1,2002,0.71815
RO011L1,2003,0.3866
RO011L1,2004,0.37746
RO011L1,2005,0.54478
RO011L1,2006,0.42709
RO011L1,2007,0.56869
RO011L1,2008,0.46077
RO011L1,2009,0.61695
RO011L1,2010,0.43007
RO011L1,2011,0.53457
RO011L1,2014,0.3256
RO011L1,2015,0.36374
RO011L1,2016,0.40268
RO011L1,2017,0.34838
RO011L1,2018,0.37885
RO011L1,2019,0.34081
RO011L1,2020,0.44346
RO012L1,2000,
RO012L1,2001,0.33594
RO012L1,2002,0.74005
RO012L1,2003,0.41248
RO012L1,2004,0.46434
RO012L1,2005,0.48847
RO012L1,2006,0.49376
RO012L1,2007,0.55277
RO012L1,2008,0.51142
RO012L1,2009,0.58764
RO012L1,2010,0.49403
RO012L1,2011,0.51414
RO012L1,2014,0.35131
RO012L1,2015,0.38505
RO012L1,2016,0.41104
RO012L1,2017,0.38193
RO012L1,2018,0.3917
RO012L1,2019,0.39803
RO012L1,2020,0.4087
RO013L1,2000,0.53688
RO013L1,2001,0.5361
RO013L1,2002,0.80778
RO013L1,2003,0.48148
RO013L1,2004,0.43375
RO013L1,2005,0.48563
RO013L1,2006,0.46123
RO013L1,2007,0.49747
RO013L1,2008,0.4843
RO013L1,2009,0.46223
RO013L1,2010,0.45828
RO013L1,2011,0.39868
RO013L1,2014,0.33678
RO013L1,2015,0.35043
RO013L1,2016,0.37842
RO013L1,2017,0.34982
RO013L1,2018,0.34606
RO013L1,2019,0.38695
RO013L1,2020,0.35456
RO014L1,2000,0.67598
RO014L1,2001,0.43331
RO014L1,2002,0.84213
RO014L1,2003,0.40385
RO014L1,2004,0.44983
RO014L1,2005,0.46562
RO014L1,2006,0.45956
RO014L1,2007,0.48212
RO014L1,2008,0.37615
RO014L1,2009,0.45594
RO014L1,2010,0.53317
RO014L1,2011,0.5765
RO014L1,2014,0.44285
RO014L1,2015,0.42004
RO014L1,2016,0.3803
RO014L1,2017,0.41677
RO014L1,2018,0.41976
RO014L1,2019,0.43319
RO014L1,2020,0.37501
RO015L1,2000,0.3372
RO015L1,2001,0.42787
RO015L1,2002,0.39777
RO015L1,2003,0.3341
RO015L1,2004,0.53075
RO015L1,2005,0.50535
RO015L1,2006,0.36766
RO015L1,2007,0.38013
RO015L1,2008,0.36172
RO015L1,2009,0.38509
RO015L1,2010,0.40544
RO015L1,2011,0.33341
RO015L1,2014,0.28217
RO015L1,2015,0.26459
RO015L1,2016,0.28725
RO015L1,2017,0.25849
RO015L1,2018,0.27233
RO015L1,2019,0.3068
RO015L1,2020,0.24317
RO016L1,2000,0.82603
RO016L1,2001,0.40987
RO016L1,2002,0.78907
RO016L1,2003,0.4095
RO016L1,2004,0.40766
RO016L1,2005,0.51804
RO016L1,2006,0.37749
RO016L1,2007,0.46904
RO016L1,2008,0.37316
RO016L1,2009,0.39287
RO016L1,2010,0.41301
RO016L1,2011,0.44113
RO016L1,2014,0.39211
RO016L1,2015,0.41381
RO016L1,2016,0.37101
RO016L1,2017,0.38609
RO016L1,2018,0.38277
RO016L1,2019,0.37502
RO016L1,2020,0.37056
RO017L1,2000,0.40662
RO017L1,2001,0.40695
RO017L1,2002,0.52036
RO017L1,2003,0.3668
RO017L1,2004,0.40913
RO017L1,2005,0.39789
RO017L1,2006,0.45555
RO017L1,2007,0.42461
RO017L1,2008,0.3938
RO017L1,2009,0.4462
RO017L1,2010,0.5042
RO017L1,2011,0.39422
RO017L1,2014,0.40892
RO017L1,2015,0.38338
RO017L1,2016,0.33535
RO017L1,2017,0.332
RO017L1,2018,0.30354
RO017L1,2019,0.38297
RO017L1,2020,0.38879
RO018L1,2000,0.51686
RO018L1,2001,0.50863
RO018L1,2002,0.90048
RO018L1,2003,0.453
RO018L1,2004,0.42271
RO018L1,2005,0.52898
RO018L1,2006,0.41269
RO018L1,2007,0.58638
RO018L1,2008,0.46194
RO018L1,2009,0.48059
RO018L1,2010,0.4917
RO018L1,2011,0.4613
RO018L1,2014,0.4152
RO018L1,2015,0.39707
RO018L1,2016,0.40142
RO018L1,2017,0.39362
RO018L1,2018,0.39729
RO018L1,2019,0.38218
RO018L1,2020,0.44616
RO019L1,2000,0.68406
RO019L1,2001,0.43234
RO019L1,2002,0.89721
RO019L1,2003,0.43817
RO019L1,2004,0.49282
RO019L1,2005,0.42792
RO019L1,2006,0.42078
RO019L1,2007,0.50231
RO019L1,2008,0.44227
RO019L1,2009,0.47713
RO019L1,2010,0.49406
RO019L1,2011,0.4887
RO019L1,2014,0.37078
RO019L1,2015,0.38359
RO019L1,2016,0.37109
RO019L1,2017,0.36535
RO019L1,2018,0.3702
RO019L1,2019,0.39997
RO019L1,2020,0.37723
RO020L1,2000,0.41189
RO020L1,2001,0.39257
RO020L1,2002,0.65309
RO020L1,2003,0.37991
RO020L1,2004,0.56912
RO020L1,2005,0.67758
RO020L1,2006,0.44871
RO020L1,2007,0.65451
RO020L1,2008,0.47638
RO020L1,2009,0.62243
RO020L1,2010,0.59239
RO020L1,2011,0.54936
RO020L1,2014,0.43442
RO020L1,2015,0.3695
RO020L1,2016,0.34972
RO020L1,2017,0.35267
RO020L1,2018,0.45894
RO020L1,2019,0.43527
RO020L1,2020,0.40205
RO021L1,2000,0.25574
RO021L1,2001,0.40313
RO021L1,2002,0.6491
RO021L1,2003,0.28664
RO021L1,2004,0.37472
RO021L1,2005,0.40848
RO021L1,2006,0.28037
RO021L1,2007,0.35432
RO021L1,2008,0.2615
RO021L1,2009,0.43054
RO021L1,2010,0.33983
RO021L1,2011,0.32487
RO021L1,2014,0.26592
RO021L1,2015,0.27601
RO021L1,2016,0.26844
RO021L1,2017,0.27458
RO021L1,2018,0.29633
RO021L1,2019,0.25945
RO021L1,2020,0.30744
RO022L1,2000,0.4735
RO022L1,2001,0.48448
RO022L1,2002,0.66109
RO022L1,2003,0.48269
RO022L1,2004,0.45148
RO022L1,2005,0.48413
RO022L1,2006,0.4302
RO022L1,2007,0.40308
RO022L1,2008,0.42558
RO022L1,2009,0.45093
RO022L1,2010,0.48351
RO022L1,2011,0.5136
RO022L1,2014,0.44433
RO022L1,2015,0.44025
RO022L1,2016,0.40874
RO022L1,2017,0.4648
RO022L1,2018,0.44451
RO022L1,2019,0.45698
RO022L1,2020,0.44229
RO501L1,2000,0.53304
RO501L1,2001,0.45641
RO501L1,2002,0.5191
RO501L1,2003,0.39153
RO501L1,2004,0.44178
RO501L1,2005,0.46713
RO501L1,2006,0.44285
RO501L1,2007,0.43923
RO501L1,2008,0.41011
RO501L1,2009,0.46844
RO501L1,2010,0.43145
RO501L1,2011,0.49906
RO501L1,2014,0.42987
RO501L1,2015,0.35986
RO501L1,2016,0.37391
RO501L1,2017,0.38175
RO501L1,2018,0.41083
RO501L1,2019,0.35737
RO501L1,2020,0.37489
RO502L1,2000,0.45823
RO502L1,2001,0.60476
RO502L1,2002,0.53141
RO502L1,2003,0.38013
RO502L1,2004,0.4462
RO502L1,2005,0.5116
RO502L1,2006,0.4331
RO502L1,2007,0.56178
RO502L1,2008,0.45252
RO502L1,2009,0.5514
RO502L1,2010,0.48632
RO502L1,2011,0.51487
RO502L1,2014,0.43456
RO502L1,2015,0.38627
RO502L1,2016,0.38879
RO502L1,2017,0.37079
RO502L1,2018,0.381
RO502L1,2019,0.40854
RO502L1,2020,0.45523
RO503L1,2000,0.43795
RO503L1,2001,0.55022
RO503L1,2002,0.65655
RO503L1,2003,0.39193
RO503L1,2004,0.41816
RO503L1,2005,0.46146
RO503L1,2006,0.41916
RO503L1,2007,0.47414
RO503L1,2008,0.3869
RO503L1,2009,0.42842
RO503L1,2010,0.4393
RO503L1,2011,0.3954
RO503L1,2014,0.30394
RO503L1,2015,0.34745
RO503L1,2016,0.32644
RO503L1,2017,0.33
RO503L1,2018,0.28622
RO503L1,2019,0.33528
RO503L1,2020,0.40401
RO504L1,2000,0.7027
RO504L1,2001,0.54812
RO504L1,2002,0.84233
RO504L1,2003,0.58171
RO504L1,2004,0.52459
RO504L1,2005,0.73461
RO504L1,2006,0.51497
RO504L1,2007,0.71301
RO504L1,2008,0.61501
RO504L1,2009,0.52755
RO504L1,2010,0.5645
RO504L1,2011,0.56639
RO504L1,2014,0.50329
RO504L1,2015,0.46503
RO504L1,2016,0.47701
RO504L1,2017,0.47142
RO504L1,2018,0.48272
RO504L1,2019,0.53291
RO504L1,2020,0.44009
RO505L1,2000,0.46872
RO505L1,2001,0.54679
RO505L1,2002,0.87974
RO505L1,2003,0.51132
RO505L1,2004,0.53698
RO505L1,2005,0.62686
RO505L1,2006,0.46084
RO505L1,2007,0.58022
RO505L1,2008,0.477
RO505L1,2009,0.48546
RO505L1,2010,0.56378
RO505L1,2011,0.44999
RO505L1,2014,0.37081
RO505L1,2015,0.38546
RO505L1,2016,0.40173
RO505L1,2017,0.34657
RO505L1,2018,0.38206
RO505L1,2019,0.37718
RO505L1,2020,0.37556
RO506L1,2000,0.61508
RO506L1,2001,0.4318
RO506L1,2002,0.8416
RO506L1,2003,0.41972
RO506L1,2004,0.44361
RO506L1,2005,0.50444
RO506L1,2006,0.44911
RO506L1,2007,0.49144
RO506L1,2008,0.43208
RO506L1,2009,0.50153
RO506L1,2010,0.47299
RO506L1,2011,0.52044
RO506L1,2014,0.3922
RO506L1,2015,0.41479
RO506L1,2016,0.36065
RO506L1,2017,0.36803
RO506L1,2018,0.36244
RO506L1,2019,0.38289
RO506L1,2020,0.38474
RO507L1,2000,0.46521
RO507L1,2001,0.46333
RO507L1,2002,0.65554
RO507L1,2003,0.58234
RO507L1,2004,0.4732
RO507L1,2005,0.55354
RO507L1,2006,0.42417
RO507L1,2007,0.48966
RO507L1,2008,0.51778
RO507L1,2009,0.49901
RO507L1,2010,0.50462
RO507L1,2011,0.51609
RO507L1,2014,0.48194
RO507L1,2015,0.48619
RO507L1,2016,0.41217
RO507L1,2017,0.43183
RO507L1,2018,0.44842
RO507L1,2019,0.44724
RO507L1,2020,0.46103
RO508L1,2000,0.4907
RO508L1,2001,0.58773
RO508L1,2002,0.84166
RO508L1,2003,0.39465
RO508L1,2004,0.4938
RO508L1,2005,0.6599
RO508L1,2006,0.45879
RO508L1,2007,0.46996
RO508L1,2008,0.42475
RO508L1,2009,0.47932
RO508L1,2010,0.51556
RO508L1,2011,0.46953
RO508L1,2014,0.34948
RO508L1,2015,0.36734
RO508L1,2016,0.36812
RO508L1,2017,0.37665
RO508L1,2018,0.37716
RO508L1,2019,0.38698
RO508L1,2020,0.41497
RO509L1,2000,0.33585
RO509L1,2001,0.39597
RO509L1,2002,0.64674
RO509L1,2003,0.52397
RO509L1,2004,0.48141
RO509L1,2005,0.40526
RO509L1,2006,0.40363
RO509L1,2007,0.35739
RO509L1,2008,0.37979
RO509L1,2009,0.38357
RO509L1,2010,0.38217
RO509L1,2011,0.41414
RO509L1,2014,0.30638
RO509L1,2015,0.32939
RO509L1,2016,0.32751
RO509L1,2017,0.34127
RO509L1,2018,0.28518
RO509L1,2019,0.33385
RO509L1,2020,0.32624
RO510L1,2000,0.35722
RO510L1,2001,0.46215
RO510L1,2002,0.80908
RO510L1,2003,0.39348
RO510L1,2004,0.34689
RO510L1,2005,0.52952
RO510L1,2006,0.40027
RO510L1,2007,0.47625
RO510L1,2008,0.37497
RO510L1,2009,0.44262
RO510L1,2010,0.43393
RO510L1,2011,0.45665
RO510L1,2014,0.3409
RO510L1,2015,0.29475
RO510L1,2016,0.31072
RO510L1,2017,0.32341
RO510L1,2018,0.35441
RO510L1,2019,0.30155
RO510L1,2020,0.37934
RO511L1,2000,0.60824
RO511L1,2001,0.36305
RO511L1,2002,0.74562
RO511L1,2003,0.35273
RO511L1,2004,0.39362
RO511L1,2005,0.44254
RO511L1,2006,0.41654
RO511L1,2007,0.42847
RO511L1,2008,0.39996
RO511L1,2009,0.41896
RO511L1,2010,0.42756
RO511L1,2011,0.47921
RO511L1,2014,0.36965
RO511L1,2015,0.39171
RO511L1,2016,0.35595
RO511L1,2017,0.37199
RO511L1,2018,0.3558
RO511L1,2019,0.39903
RO511L1,2020,0.36212
RO512L1,2000,0.45764
RO512L1,2001,0.38491
RO512L1,2002,0.70871
RO512L1,2003,0.34973
RO512L1,2004,0.35195
RO512L1,2005,0.42965
RO512L1,2006,0.33498
RO512L1,2007,0.35533
RO512L1,2008,0.35289
RO512L1,2009,0.38984
RO512L1,2010,0.34855
RO512L1,2011,0.42669
RO512L1,2014,0.31272
RO512L1,2015,0.38545
RO512L1,2016,0.31631
RO512L1,2017,0.33357
RO512L1,2018,0.30422
RO512L1,2019,0.3074
RO512L1,2020,0.35128
RO513L1,2000,0.75249
RO513L1,2001,0.62812
RO513L1,2002,0.86869
RO513L1,2003,0.63996
RO513L1,2004,0.65661
RO513L1,2005,0.58945
RO513L1,2006,0.64406
RO513L1,2007,0.79065
RO513L1,2008,0.56917
RO513L1,2009,0.60891
RO513L1,2010,0.62641
RO513L1,2011,0.73728
RO513L1,2014,0.53268
RO513L1,2015,0.57219
RO513L1,2016,0.51614
RO513L1,2017,0.56974
RO513L1,2018,0.57169
RO513L1,2019,0.61448
RO513L1,2020,0.53103
RS001L1,2000,0.37673
RS001L1,2001,0.35601
RS001L1,2002,0.32261
RS001L1,2003,0.35288
RS001L1,2004,0.39127
RS001L1,2005,0.36855
RS001L1,2006,0.32673
RS001L1,2007,0.31846
RS001L1,2008,0.37922
RS001L1,2009,0.36432
RS001L1,2010,0.34477
RS001L1,2011,0.34318
RS001L1,2014,0.31488
RS001L1,2015,0.30081
RS001L1,2016,0.29474
RS001L1,2017,0.329
RS001L1,2018,0.3069
RS001L1,2019,0.28995
RS001L1,2020,0.31058
RS002L1,2000,0.53662
RS002L1,2001,0.41893
RS002L1,2002,0.42986
RS002L1,2003,0.42004
RS002L1,2004,0.42626
RS002L1,2005,0.47005
RS002L1,2006,0.42543
RS002L1,2007,0.38868
RS002L1,2008,0.42389
RS002L1,2009,0.44914
RS002L1,2010,0.38197
RS002L1,2011,0.43282
RS002L1,2014,0.35975
RS002L1,2015,0.3427
RS002L1,2016,0.33639
RS002L1,2017,0.39842
RS002L1,2018,0.34171
RS002L1,2019,0.34314
RS002L1,2020,0.38103
RS003L1,2000,0.50541
RS003L1,2001,0.63026
RS003L1,2002,0.66351
RS003L1,2003,0.52203
RS003L1,2004,0.4241
RS003L1,2005,0.48883
RS003L1,2006,0.43739
RS003L1,2007,0.4749
RS003L1,2008,0.40028
RS003L1,2009,0.44028
RS003L1,2010,0.47113
RS003L1,2011,0.53577
RS003L1,2014,0.40143
RS003L1,2015,0.44269
RS003L1,2016,0.38922
RS003L1,2017,0.45562
RS003L1,2018,0.43602
RS003L1,2019,0.43159
RS003L1,2020,0.40405
RS004L1,2000,0.48247
RS004L1,2001,0.5375
RS004L1,2002,0.5873
RS004L1,2003,0.56198
RS004L1,2004,0.45465
RS004L1,2005,0.48954
RS004L1,2006,0.49477
RS004L1,2007,0.51063
RS004L1,2008,0.49554
RS004L1,2009,0.48594
RS004L1,2010,0.53522
RS004L1,2011,0.51535
RS004L1,2014,0.48895
RS004L1,2015,0.46026
RS004L1,2016,0.40462
RS004L1,2017,0.461
RS004L1,2018,0.45477
RS004L1,2019,0.44245
RS004L1,2020,0.42591
RS005L1,2000,0.47859
RS005L1,2001,0.32071
RS005L1,2002,0.43413
RS005L1,2003,0.36191
RS005L1,2004,0.38496
RS005L1,2005,0.34611
RS005L1,2006,0.36356
RS005L1,2007,0.34946
RS005L1,2008,0.34436
RS005L1,2009,0.34328
RS005L1,2010,0.34732
RS005L1,2011,0.33231
RS005L1,2014,0.30606
RS005L1,2015,0.26023
RS005L1,2016,0.27668
RS005L1,2017,0.26257
RS005L1,2018,0.27215
RS005L1,2019,0.26837
RS005L1,2020,0.27694
RS006L1,2000,0.46211
RS006L1,2001,0.4708
RS006L1,2002,0.46317
RS006L1,2003,0.5528
RS006L1,2004,0.47531
RS006L1,2005,0.50182
RS006L1,2006,0.50203
RS006L1,2007,0.55138
RS006L1,2008,0.52293
RS006L1,2009,0.50277
RS006L1,2010,0.49901
RS006L1,2011,0.54369
RS006L1,2014,0.46967
RS006L1,2015,0.51591
RS006L1,2016,0.4566
RS006L1,2017,0.50425
RS006L1,2018,0.48122
RS006L1,2019,0.47746
RS006L1,2020,0.47812
RS008L1,2000,0.39498
RS008L1,2001,0.30615
RS008L1,2002,0.44843
RS008L1,2003,0.44035
RS008L1,2004,0.36354
RS008L1,2005,0.34693
RS008L1,2006,0.29092
RS008L1,2007,0.3153
RS008L1,2008,0.44127
RS008L1,2009,0.35272
RS008L1,2010,0.30534
RS008L1,2011,0.36468
RS008L1,2014,0.24677
RS008L1,2015,0.27
RS008L1,2016,0.25701
RS008L1,2017,0.28243
RS008L1,2018,0.24676
RS008L1,2019,0.26889
RS008L1,2020,0.25749
RS009L1,2000,0.30572
RS009L1,2001,0.28474
RS009L1,2002,0.24889
RS009L1,2003,0.33465
RS009L1,2004,0.34228
RS009L1,2005,0.30699
RS009L1,2006,0.32276
RS009L1,2007,0.38531
RS009L1,2008,0.36616
RS009L1,2009,0.31721
RS009L1,2010,0.43344
RS009L1,2011,0.42685
RS009L1,2014,0.27203
RS009L1,2015,0.32867
RS009L1,2016,0.27594
RS009L1,2017,0.30929
RS009L1,2018,0.29635
RS009L1,2019,0.31424
RS009L1,2020,0.2907
RS011L0,2000,0.39905
RS011L0,2001,0.38117
RS011L0,2002,0.37776
RS011L0,2003,0.46097
RS011L0,2004,0.50789
RS011L0,2005,0.42468
RS011L0,2006,0.40208
RS011L0,2007,0.47609
RS011L0,2008,0.43706
RS011L0,2009,0.44833
RS011L0,2010,0.42661
RS011L0,2011,0.50907
RS011L0,2014,0.40447
RS011L0,2015,0.42239
RS011L0,2016,0.42265
RS011L0,2017,0.46138
RS011L0,2018,0.38465
RS011L0,2019,0.41455
RS011L0,2020,0.40525
RS012L1,2000,0.46505
RS012L1,2001,0.46389
RS012L1,2002,0.40671
RS012L1,2003,0.58944
RS012L1,2004,0.42184
RS012L1,2005,0.4334
RS012L1,2006,0.48304
RS012L1,2007,0.49987
RS012L1,2008,0.45866
RS012L1,2009,0.45591
RS012L1,2010,0.47591
RS012L1,2011,0.52233
RS012L1,2014,0.37753
RS012L1,2015,0.42912
RS012L1,2016,0.36294
RS012L1,2017,0.44685
RS012L1,2018,0.42897
RS012L1,2019,0.46051
RS012L1,2020,0.39449
RS013L1,2000,0.4661
RS013L1,2001,0.47866
RS013L1,2002,0.56603
RS013L1,2003,0.48674
RS013L1,2004,0.36103
RS013L1,2005,0.44634
RS013L1,2006,0.43553
RS013L1,2007,0.40396
RS013L1,2008,0.33579
RS013L1,2009,0.39777
RS013L1,2010,0.43218
RS013L1,2011,0.52372
RS013L1,2014,0.33541
RS013L1,2015,0.40868
RS013L1,2016,0.3234
RS013L1,2017,0.42093
RS013L1,2018,0.39141
RS013L1,2019,0.41822
RS013L1,2020,0.32769
RS014L1,2000,0.4717
RS014L1,2001,0.3996
RS014L1,2002,0.35153
RS014L1,2003,0.44996
RS014L1,2004,0.37255
RS014L1,2005,0.36406
RS014L1,2006,0.38687
RS014L1,2007,0.40494
RS014L1,2008,0.43645
RS014L1,2009,0.37684
RS014L1,2010,0.38919
RS014L1,2011,0.39109
RS014L1,2014,0.36529
RS014L1,2015,0.37889
RS014L1,2016,0.35139
RS014L1,2017,0.39391
RS014L1,2018,0.37584
RS014L1,2019,0.37476
RS014L1,2020,0.36715
RS015L1,2000,0.51525
RS015L1,2001,0.65802
RS015L1,2002,0.68249
RS015L1,2003,0.55919
RS015L1,2004,0.43816
RS015L1,2005,0.49732
RS015L1,2006,0.55476
RS015L1,2007,0.52674
RS015L1,2008,0.43006
RS015L1,2009,0.47256
RS015L1,2010,0.49675
RS015L1,2011,0.55469
RS015L1,2014,0.45871
RS015L1,2015,0.48257
RS015L1,2016,0.41154
RS015L1,2017,0.45752
RS015L1,2018,0.44929
RS015L1,2019,0.47284
RS015L1,2020,0.43684
RS016L1,2000,0.37872
RS016L1,2001,0.42808
RS016L1,2002,0.45932
RS016L1,2003,0.40142
RS016L1,2004,0.44635
RS016L1,2005,0.39651
RS016L1,2006,0.38283
RS016L1,2007,0.45681
RS016L1,2008,0.46423
RS016L1,2009,0.37128
RS016L1,2010,0.4029
RS016L1,2011,0.43764
RS016L1,2014,0.35702
RS016L1,2015,0.38999
RS016L1,2016,0.33888
RS016L1,2017,0.36236
RS016L1,2018,0.35093
RS016L1,2019,0.4077
RS016L1,2020,0.35046
SE001L1,2000,0.20152
SE001L1,2001,0.1928
SE001L1,2002,0.20711
SE001L1,2003,0.1975
SE001L1,2004,0.2177
SE001L1,2005,0.19878
SE001L1,2006,0.20407
SE001L1,2007,0.21194
SE001L1,2008,0.2063
SE001L1,2009,0.20662
SE001L1,2010,0.24224
SE001L1,2011,0.23055
SE001L1,2014,0.2138
SE001L1,2015,0.22616
SE001L1,2016,0.2194
SE001L1,2017,0.22851
SE001L1,2018,0.22695
SE001L1,2019,0.21207
SE001L1,2020,0.21727
SE002L1,2000,0.19838
SE002L1,2001,0.20426
SE002L1,2002,0.26172
SE002L1,2003,0.21457
SE002L1,2004,0.23832
SE002L1,2005,0.23852
SE002L1,2006,0.23196
SE002L1,2007,0.20441
SE002L1,2008,0.25114
SE002L1,2009,0.2145
SE002L1,2010,0.25319
SE002L1,2011,0.25355
SE002L1,2014,0.21995
SE002L1,2015,0.21775
SE002L1,2016,0.22603
SE002L1,2017,0.23989
SE002L1,2018,0.23123
SE002L1,2019,0.22364
SE002L1,2020,0.23644
SE003L1,2000,0.3183
SE003L1,2001,0.31979
SE003L1,2002,0.41706
SE003L1,2003,0.3012
SE003L1,2004,0.34575
SE003L1,2005,0.34937
SE003L1,2006,0.32548
SE003L1,2007,0.31024
SE003L1,2008,0.33736
SE003L1,2009,0.36009
SE003L1,2010,0.36017
SE003L1,2011,0.38986
SE003L1,2014,0.31896
SE003L1,2015,0.28957
SE003L1,2016,0.29166
SE003L1,2017,0.29199
SE003L1,2018,0.3218
SE003L1,2019,0.31164
SE003L1,2020,0.31258
SE004L1,2000,0.22338
SE004L1,2001,0.23838
SE004L1,2002,0.24162
SE004L1,2003,0.20746
SE004L1,2004,0.23556
SE004L1,2005,0.23457
SE004L1,2006,0.24812
SE004L1,2007,0.22492
SE004L1,2008,0.23207
SE004L1,2009,0.24875
SE004L1,2010,0.24044
SE004L1,2011,0.25515
SE004L1,2014,0.22738
SE004L1,2015,0.23366
SE004L1,2016,0.21791
SE004L1,2017,0.23677
SE004L1,2018,0.25307
SE004L1,2019,0.23161
SE004L1,2020,0.25056
SE005L1,2000,
SE005L1,2001,0.16048
SE005L1,2002,0.24212
SE005L1,2003,0.20198
SE005L1,2004,0.25072
SE005L1,2005,0.22353
SE005L1,2006,0.21038
SE005L1,2007,0.21285
SE005L1,2008,0.23105
SE005L1,2009,0.20921
SE005L1,2010,0.23646
SE005L1,2011,0.22503
SE005L1,2014,0.21069
SE005L1,2015,0.22091
SE005L1,2016,0.21554
SE005L1,2017,0.22626
SE005L1,2018,0.22867
SE005L1,2019,0.21863
SE005L1,2020,0.24728
SE006L1,2000,0.18842
SE006L1,2001,0.17804
SE006L1,2002,0.18775
SE006L1,2003,0.18115
SE006L1,2004,0.23037
SE006L1,2005,0.18151
SE006L1,2006,0.19456
SE006L1,2007,0.22097
SE006L1,2008,0.2117
SE006L1,2009,0.20136
SE006L1,2010,0.23711
SE006L1,2011,0.24783
SE006L1,2014,0.19737
SE006L1,2015,0.21487
SE006L1,2016,0.20799
SE006L1,2017,0.23263
SE006L1,2018,0.21461
SE006L1,2019,0.1905
SE006L1,2020,0.20121
SE007L1,2000,0.17129
SE007L1,2001,0.17829
SE007L1,2002,0.20244
SE007L1,2003,0.16641
SE007L1,2004,0.17703
SE007L1,2005,0.179
SE007L1,2006,0.18958
SE007L1,2007,0.18081
SE007L1,2008,0.18646
SE007L1,2009,0.18769
SE007L1,2010,0.20861
SE007L1,2011,0.19494
SE007L1,2014,0.18549
SE007L1,2015,0.17971
SE007L1,2016,0.19264
SE007L1,2017,0.17766
SE007L1,2018,0.19034
SE007L1,2019,0.19589
SE007L1,2020,0.19129
SE008L1,2000,0.18424
SE008L1,2001,0.19206
SE008L1,2002,0.19842
SE008L1,2003,0.18458
SE008L1,2004,0.19067
SE008L1,2005,0.19152
SE008L1,2006,0.18942
SE008L1,2007,0.19051
SE008L1,2008,0.19767
SE008L1,2009,0.20346
SE008L1,2010,0.2318
SE008L1,2011,0.24745
SE008L1,2014,0.20152
SE008L1,2015,0.19564
SE008L1,2016,0.20685
SE008L1,2017,0.22165
SE008L1,2018,0.22469
